time T_d d2 
218.28728 282.353392 0.803782 
218.338096 282.353392 0.803713 
218.388896 282.353392 0.803644 
218.439712 282.353392 0.803575 
218.490528 282.353392 0.803506 
218.541344 282.353392 0.803437 
218.592144 282.353392 0.803368 
218.64296 282.353392 0.803299 
218.693776 282.353392 0.80323 
218.744576 282.353392 0.803161 
218.795392 282.353392 0.803092 
218.846208 282.353392 0.803023 
218.897024 282.353392 0.802954 
218.947824 282.353392 0.802885 
218.99864 282.353392 0.802816 
219.049456 282.353392 0.802747 
219.100272 282.353392 0.802678 
219.151072 282.353392 0.802609 
219.201888 282.353392 0.80254 
219.252704 282.353392 0.802471 
219.30352 282.353392 0.802402 
219.35432 282.353392 0.802333 
219.405136 282.353392 0.802264 
219.455952 282.353392 0.802195 
219.506752 282.353392 0.802126 
219.557568 282.353392 0.802057 
219.608384 282.353392 0.801988 
219.6592 282.353392 0.801919 
219.71 282.353392 0.80185 
219.760816 282.353392 0.801781 
219.811632 282.353392 0.801712 
219.862448 282.353392 0.801643 
219.913248 282.353392 0.801574 
219.964064 282.353392 0.801505 
220.01488 282.353392 0.801436 
220.065696 282.353392 0.801367 
220.116496 282.353392 0.801298 
220.167312 282.353392 0.801229 
220.218128 282.353392 0.80116 
220.268944 282.353392 0.801091 
220.319744 282.353392 0.801022 
220.37056 282.353392 0.800953 
220.421376 282.353392 0.800884 
220.472176 282.353392 0.800815 
220.522992 282.353392 0.800746 
220.573808 282.353392 0.800677 
220.624624 282.353392 0.800608 
220.675424 282.353392 0.800539 
220.72624 282.353392 0.80047 
220.777056 282.353392 0.800401 
220.827872 282.353392 0.800332 
220.878672 282.353392 0.800263 
220.929488 282.353392 0.800194 
220.980304 282.353392 0.800125 
221.03112 282.353392 0.800056 
221.08192 282.353392 0.799987 
221.132736 282.353392 0.799918 
221.183552 282.353392 0.799849 
221.234352 282.353392 0.79978 
221.285168 282.353392 0.799711 
221.335984 282.353392 0.799642 
221.3868 282.353392 0.799573 
221.4376 282.353392 0.799504 
221.488416 282.353392 0.799435 
221.539232 282.353392 0.799366 
221.590048 282.353392 0.799297 
221.640848 282.353392 0.799228 
221.691664 282.353392 0.799159 
221.74248 282.353392 0.79909 
221.793296 282.353392 0.799021 
221.844096 282.353392 0.798952 
221.894912 282.353392 0.798883 
221.945728 282.353392 0.798814 
221.996544 282.353392 0.798745 
222.047344 282.353392 0.798676 
222.09816 282.353392 0.798607 
222.148976 282.353392 0.798538 
222.199776 282.353392 0.798469 
222.250592 282.353392 0.7984 
222.301408 282.353392 0.798331 
222.352224 282.353392 0.798262 
222.403024 282.353392 0.798193 
222.45384 282.353392 0.798124 
222.504656 282.353392 0.798055 
222.555472 282.353392 0.797986 
222.606272 282.353392 0.797917 
222.657088 282.353392 0.797848 
222.707904 282.353392 0.797779 
222.75872 282.353392 0.79771 
222.80952 282.353392 0.797641 
222.860336 282.353392 0.797572 
222.911152 282.353392 0.797503 
222.961952 282.353392 0.797434 
223.012768 282.353392 0.797365 
223.063584 282.353392 0.797296 
223.1144 282.353392 0.797227 
223.1652 282.353392 0.797158 
223.216016 282.353392 0.797089 
223.266832 282.353392 0.79702 
223.317648 282.353392 0.796951 
223.368448 282.353392 0.796882 
223.419264 282.353392 0.796813 
223.47008 282.353392 0.796744 
223.520896 282.353392 0.796675 
223.571696 282.353392 0.796606 
223.622512 282.353392 0.796537 
223.673328 282.353392 0.796468 
223.724144 282.353392 0.796399 
223.774944 282.353392 0.79633 
223.82576 282.353392 0.796261 
223.876576 282.353392 0.796192 
223.927376 282.353392 0.796123 
223.978192 282.353392 0.796054 
224.029008 282.353392 0.795985 
224.079824 282.353392 0.795916 
224.130624 282.353392 0.795847 
224.18144 282.353392 0.795778 
224.232256 282.353392 0.795709 
224.283072 282.353392 0.79564 
224.333872 282.353392 0.795571 
224.384688 282.353392 0.795502 
224.435504 282.353392 0.795433 
224.48632 282.353392 0.795364 
224.53712 282.353392 0.795295 
224.587936 282.353392 0.795226 
224.638752 282.353392 0.795157 
224.689552 282.353392 0.795088 
224.740368 282.353392 0.795019 
224.791184 282.353392 0.79495 
224.842 282.353392 0.794881 
224.8928 282.353392 0.794812 
224.943616 282.353392 0.794743 
224.994432 282.353392 0.794674 
225.045248 282.353392 0.794605 
225.096048 282.353392 0.794536 
225.146864 282.353392 0.794467 
225.19768 282.353392 0.794398 
225.248496 282.353392 0.794329 
225.299296 282.353392 0.79426 
225.350112 282.353392 0.794191 
225.400928 282.353392 0.794122 
225.451744 282.353392 0.794053 
225.502544 282.353392 0.793984 
225.55336 282.353392 0.793915 
225.604176 282.353392 0.793846 
225.654976 282.353392 0.793777 
225.705792 282.353392 0.793708 
225.756608 282.353392 0.793639 
225.807424 282.353392 0.79357 
225.858224 282.353392 0.793501 
225.90904 282.353392 0.793432 
225.959856 282.353392 0.793363 
226.010672 282.353392 0.793294 
226.061472 282.353392 0.793225 
226.112288 282.353392 0.793156 
226.163104 282.353392 0.793087 
226.21392 282.353392 0.793018 
226.26472 282.353392 0.792949 
226.315536 282.353392 0.79288 
226.366352 282.353392 0.792811 
226.417168 282.353392 0.792742 
226.467968 282.353392 0.792673 
226.518784 282.353392 0.792604 
226.5696 282.353392 0.792535 
226.6204 282.353392 0.792466 
226.671216 282.353392 0.792397 
226.722032 282.353392 0.792328 
226.772848 282.353392 0.792259 
226.823648 282.353392 0.79219 
226.874464 282.353392 0.792121 
226.92528 282.353392 0.792052 
226.976096 282.353392 0.791983 
227.026896 282.353392 0.791914 
227.077712 282.353392 0.791845 
227.128528 282.353392 0.791776 
227.179344 282.353392 0.791707 
227.230144 282.353392 0.791638 
227.28096 282.353392 0.791569 
227.331776 282.353392 0.7915 
227.382576 282.353392 0.791431 
227.433392 282.353392 0.791362 
227.484208 282.353392 0.791293 
227.535024 282.353392 0.791224 
227.585824 282.353392 0.791155 
227.63664 282.353392 0.791086 
227.687456 282.353392 0.791017 
227.738272 282.353392 0.790948 
227.789072 282.353392 0.790879 
227.839888 282.353392 0.79081 
227.890704 282.353392 0.790741 
227.94152 282.353392 0.790672 
227.99232 282.353392 0.790603 
228.043136 282.353392 0.790534 
228.093952 282.353392 0.790465 
228.144768 282.353392 0.790396 
228.195568 282.353392 0.790327 
228.246384 282.353392 0.790258 
228.2972 282.353392 0.790189 
228.348 282.353392 0.79012 
228.398816 282.353392 0.790051 
228.449632 282.353392 0.789982 
228.500448 282.353392 0.789913 
228.551248 282.353392 0.789844 
228.602064 282.353392 0.789775 
228.65288 282.353392 0.789706 
228.703696 282.353392 0.789637 
228.754496 282.353392 0.789568 
228.805312 282.353392 0.789499 
228.856128 282.353392 0.78943 
228.906944 282.353392 0.789361 
228.957744 282.353392 0.789292 
229.00856 282.353392 0.789223 
229.059376 282.353392 0.789154 
229.110176 282.353392 0.789085 
229.160992 282.353392 0.789016 
229.211808 282.353392 0.788947 
229.262624 282.353392 0.788878 
229.313424 282.353392 0.788809 
229.36424 282.353392 0.78874 
229.415056 282.353392 0.788671 
229.465872 282.353392 0.788602 
229.516672 282.353392 0.788533 
229.567488 282.353392 0.788464 
229.618304 282.353392 0.788395 
229.66912 282.353392 0.788326 
229.71992 282.353392 0.788257 
229.770736 282.353392 0.788188 
229.821552 282.353392 0.788119 
229.872368 282.353392 0.78805 
229.923168 282.353392 0.787981 
229.973984 282.353392 0.787912 
230.0248 282.353392 0.787843 
230.0756 282.353392 0.787774 
230.126416 282.353392 0.787705 
230.177232 282.353392 0.787636 
230.228048 282.353392 0.787567 
230.278848 282.353392 0.787498 
230.329664 282.353392 0.787429 
230.38048 282.353392 0.78736 
230.431296 282.353392 0.787291 
230.482096 282.353392 0.787222 
230.532912 282.353392 0.787153 
230.583728 282.353392 0.787084 
230.634544 282.353392 0.787015 
230.685344 282.353392 0.786946 
230.73616 282.353392 0.786877 
230.786976 282.353392 0.786808 
230.837776 282.353392 0.786739 
230.888592 282.353392 0.78667 
230.939408 282.353392 0.786601 
230.990224 282.353392 0.786532 
231.041024 282.353392 0.786463 
231.09184 282.353392 0.786394 
231.142656 282.353392 0.786325 
231.193472 282.353392 0.786256 
231.244272 282.353392 0.786187 
231.295088 282.353392 0.786118 
231.345904 282.353392 0.786049 
231.39672 282.353392 0.78598 
231.44752 282.353392 0.785911 
231.498336 282.353392 0.785842 
231.549152 282.353392 0.785773 
231.599968 282.353392 0.785704 
231.650768 282.353392 0.785635 
231.701584 282.353392 0.785566 
231.7524 282.353392 0.785497 
231.8032 282.353392 0.785428 
231.854016 282.353392 0.785359 
231.904832 282.353392 0.78529 
231.955648 282.353392 0.785221 
232.006448 282.353392 0.785152 
232.057264 282.353392 0.785083 
232.10808 282.353392 0.785014 
232.158896 282.353392 0.784945 
232.209696 282.353392 0.784875 
232.260512 282.353392 0.784806 
232.311328 282.353392 0.784737 
232.362144 282.353392 0.784668 
232.412944 282.353392 0.784599 
232.46376 282.353392 0.78453 
232.514576 282.353392 0.784461 
232.565376 282.353392 0.784392 
232.616192 282.353392 0.784323 
232.667008 282.353392 0.784254 
232.717824 282.353392 0.784185 
232.768624 282.353392 0.784116 
232.81944 282.353392 0.784047 
232.870256 282.353392 0.783978 
232.921072 282.353392 0.783909 
232.971872 282.353392 0.78384 
233.022688 282.353392 0.783771 
233.073504 282.353392 0.783702 
233.12432 282.353392 0.783633 
233.17512 282.353392 0.783564 
233.225936 282.353392 0.783495 
233.276752 282.353392 0.783426 
233.327568 282.353392 0.783357 
233.378368 282.353392 0.783288 
233.429184 282.353392 0.783219 
233.48 282.353392 0.78315 
233.5308 282.353392 0.783081 
233.581616 282.353392 0.783012 
233.632432 282.353392 0.782943 
233.683248 282.353392 0.782874 
233.734048 282.353392 0.782805 
233.784864 282.353392 0.782736 
233.83568 282.353392 0.782667 
233.886496 282.353392 0.782598 
233.937296 282.353392 0.782529 
233.988112 282.353392 0.78246 
234.038928 282.353392 0.782391 
234.089744 282.353392 0.782322 
234.140544 282.353392 0.782253 
234.19136 282.353392 0.782184 
234.242176 282.353392 0.782115 
234.292992 282.353392 0.782046 
234.343792 282.353392 0.781977 
234.394608 282.353392 0.781908 
234.445424 282.353392 0.781839 
234.496224 282.353392 0.78177 
234.54704 282.353392 0.781701 
234.597856 282.353392 0.781632 
234.648672 282.353392 0.781563 
234.699472 282.353392 0.781494 
234.750288 282.353392 0.781425 
234.801104 282.353392 0.781356 
234.85192 282.353392 0.781287 
234.90272 282.353392 0.781218 
234.953536 282.353392 0.781149 
235.004352 282.353392 0.78108 
235.055168 282.353392 0.781011 
235.105968 282.353392 0.780942 
235.156784 282.353392 0.780873 
235.2076 282.353392 0.780804 
235.2584 282.353392 0.780735 
235.309216 282.353392 0.780666 
235.360032 282.353392 0.780597 
235.410848 282.353392 0.780528 
235.461648 282.353392 0.780459 
235.512464 282.353392 0.78039 
235.56328 282.353392 0.780321 
235.614096 282.353392 0.780252 
235.664896 282.353392 0.780183 
235.715712 282.353392 0.780114 
235.766528 282.353392 0.780045 
235.817344 282.353392 0.779976 
235.868144 282.353392 0.779907 
235.91896 282.353392 0.779838 
235.969776 282.353392 0.779769 
236.020592 282.353392 0.7797 
236.071392 282.353392 0.779631 
236.122208 282.353392 0.779562 
236.173024 282.353392 0.779493 
236.223824 282.353392 0.779424 
236.27464 282.353392 0.779355 
236.325456 282.353392 0.779286 
236.376272 282.353392 0.779217 
236.427072 282.353392 0.779148 
236.477888 282.353392 0.779079 
236.528704 282.353392 0.77901 
236.57952 282.353392 0.778941 
236.63032 282.353392 0.778872 
236.681136 282.353392 0.778803 
236.731952 282.353392 0.778734 
236.782768 282.353392 0.778665 
236.833568 282.353392 0.778596 
236.884384 282.353392 0.778527 
236.9352 282.353392 0.778458 
236.986 282.353392 0.778389 
237.036816 282.353392 0.77832 
237.087632 282.353392 0.778251 
237.138448 282.353392 0.778182 
237.189248 282.353392 0.778113 
237.240064 282.353392 0.778044 
237.29088 282.353392 0.777975 
237.341696 282.353392 0.777906 
237.392496 282.353392 0.777837 
237.443312 282.353392 0.777768 
237.494128 282.353392 0.777699 
237.544944 282.353392 0.77763 
237.595744 282.353392 0.777561 
237.64656 282.353392 0.777492 
237.697376 282.353392 0.777423 
237.748192 282.353392 0.777354 
237.798992 282.353392 0.777285 
237.849808 282.353392 0.777216 
237.900624 282.353392 0.777147 
237.951424 282.353392 0.777078 
238.00224 282.353392 0.777009 
238.053056 282.353392 0.77694 
238.103872 282.353392 0.776871 
238.154672 282.353392 0.776802 
238.205488 282.353392 0.776733 
238.256304 282.353392 0.776664 
238.30712 282.353392 0.776595 
238.35792 282.353392 0.776526 
238.408736 282.353392 0.776457 
238.459552 282.353392 0.776388 
238.510368 282.353392 0.776319 
238.561168 282.353392 0.77625 
238.611984 282.353392 0.776181 
238.6628 282.353392 0.776112 
238.7136 282.353392 0.776043 
238.764416 282.353392 0.775974 
238.815232 282.353392 0.775905 
238.866048 282.353392 0.775836 
238.916848 282.353392 0.775767 
238.967664 282.353392 0.775698 
239.01848 282.353392 0.775629 
239.069296 282.353392 0.77556 
239.120096 282.353392 0.775491 
239.170912 282.353392 0.775422 
239.221728 282.353392 0.775353 
239.272544 282.353392 0.775284 
239.323344 282.353392 0.775215 
239.37416 282.353392 0.775146 
239.424976 282.353392 0.775077 
239.475792 282.353392 0.775008 
239.526592 282.353392 0.774939 
239.577408 282.353392 0.77487 
239.628224 282.353392 0.774801 
239.679024 282.353392 0.774732 
239.72984 282.353392 0.774663 
239.780656 282.353392 0.774594 
239.831472 282.353392 0.774525 
239.882272 282.353392 0.774456 
239.933088 282.353392 0.774387 
239.983904 282.353392 0.774318 
240.03472 282.353392 0.774249 
240.08552 282.353392 0.77418 
240.136336 282.353392 0.774111 
240.187152 282.353392 0.774042 
240.237968 282.353392 0.773973 
240.288768 282.353392 0.773904 
240.339584 282.353392 0.773835 
240.3904 282.353392 0.773766 
240.4412 282.353392 0.773697 
240.492016 282.353392 0.773628 
240.542832 282.353392 0.773559 
240.593648 282.353392 0.77349 
240.644448 282.353392 0.773421 
240.695264 282.353392 0.773352 
240.74608 282.353392 0.773283 
240.796896 282.353392 0.773214 
240.847696 282.353392 0.773145 
240.898512 282.353392 0.773076 
240.949328 282.353392 0.773007 
241.000144 282.353392 0.772938 
241.050944 282.353392 0.772869 
241.10176 282.353392 0.7728 
241.152576 282.353392 0.772731 
241.203392 282.353392 0.772662 
241.254192 282.353392 0.772593 
241.305008 282.353392 0.772524 
241.355824 282.353392 0.772455 
241.406624 282.353392 0.772386 
241.45744 282.353392 0.772317 
241.508256 282.353392 0.772248 
241.559072 282.353392 0.772179 
241.609872 282.353392 0.77211 
241.660688 282.353392 0.772041 
241.711504 282.353392 0.771972 
241.76232 282.353392 0.771903 
241.81312 282.353392 0.771834 
241.863936 282.353392 0.771765 
241.914752 282.353392 0.771696 
241.965568 282.353392 0.771627 
242.016368 282.353392 0.771558 
242.067184 282.353392 0.771489 
242.118 282.353392 0.77142 
242.1688 282.353392 0.771351 
242.219616 282.353392 0.771282 
242.270432 282.353392 0.771213 
242.321248 282.353392 0.771144 
242.372048 282.353392 0.771075 
242.422864 282.353392 0.771006 
242.47368 282.353392 0.770937 
242.524496 282.353392 0.770868 
242.575296 282.353392 0.770799 
242.626112 282.353392 0.77073 
242.676928 282.353392 0.770661 
242.727744 282.353392 0.770592 
242.778544 282.353392 0.770523 
242.82936 282.353392 0.770454 
242.880176 282.353392 0.770385 
242.930992 282.353392 0.770316 
242.981792 282.353392 0.770247 
243.032608 282.353392 0.770178 
243.083424 282.353392 0.770109 
243.134224 282.353392 0.77004 
243.18504 282.353392 0.769971 
243.235856 282.353392 0.769902 
243.286672 282.353392 0.769833 
243.337472 282.353392 0.769764 
243.388288 282.353392 0.769695 
243.439104 282.353392 0.769626 
243.48992 282.353392 0.769557 
243.54072 282.353392 0.769488 
243.591536 282.353392 0.769419 
243.642352 282.353392 0.76935 
243.693168 282.353392 0.769281 
243.743968 282.353392 0.769212 
243.794784 282.353392 0.769143 
243.8456 282.353392 0.769074 
243.896416 282.353392 0.769005 
243.947216 282.353392 0.768936 
243.998032 282.353392 0.768867 
244.048848 282.353392 0.768798 
244.099648 282.353392 0.768729 
244.150464 282.353392 0.76866 
244.20128 282.353392 0.768591 
244.252096 282.353392 0.768522 
244.302896 282.353392 0.768453 
244.353712 282.353392 0.768384 
244.404528 282.353392 0.768315 
244.455344 282.353392 0.768246 
244.506144 282.353392 0.768177 
244.55696 282.353392 0.768108 
244.607776 282.353392 0.768039 
244.658592 282.353392 0.76797 
244.709392 282.353392 0.767901 
244.760208 282.353392 0.767832 
244.811024 282.353392 0.767763 
244.861824 282.353392 0.767694 
244.91264 282.353392 0.767625 
244.963456 282.353392 0.767556 
245.014272 282.353392 0.767487 
245.065072 282.353392 0.767418 
245.115888 282.353392 0.767349 
245.166704 282.353392 0.76728 
245.21752 282.353392 0.767211 
245.26832 282.353392 0.767142 
245.319136 282.353392 0.767073 
245.369952 282.353392 0.767004 
245.420768 282.353392 0.766935 
245.471568 282.353392 0.766866 
245.522384 282.353392 0.766797 
245.5732 282.353392 0.766728 
245.624016 282.353392 0.766659 
245.674816 282.353392 0.76659 
245.725632 282.353392 0.766521 
245.776448 282.353392 0.766452 
245.827248 282.353392 0.766383 
245.878064 282.353392 0.766314 
245.92888 282.353392 0.766245 
245.979696 282.353392 0.766176 
246.030496 282.353392 0.766107 
246.081312 282.353392 0.766038 
246.132128 282.353392 0.765969 
